player_id,team_id,year,team_name
2195,1610612749,1997,Bucks
2218,1610612750,1997,Timberwolves
2219,1610612738,1997,Celtics
2227,1610612748,1997,Heat
2236,1610612738,1997,Celtics
2243,1610612763,1997,Grizzlies
2245,1610612764,1997,Wizards
2250,1610612750,1997,Timberwolves
2251,1610612737,1997,Hawks
2253,1610612765,1997,Pistons
2259,1610612738,1997,Celtics
2264,1610612766,1997,Hornets
2266,1610612761,1997,Raptors
2279,1610612759,1997,Spurs
2286,1610612756,1997,Suns
2289,1610612757,1997,Trail Blazers
2292,1610612764,1997,Wizards
2300,1610612755,1997,76ers
2310,1610612744,1997,Warriors
2320,1610612761,1997,Raptors
2331,1610612744,1997,Warriors
1094,1610612756,1997,Suns
2169,1610612756,1997,Suns
2166,1610612746,1997,Clippers
2163,1610612761,1997,Raptors
2161,1610612760,1997,Thunder
2095,1610612743,1997,Nuggets
2096,1610612737,1997,Hawks
2097,1610612752,1997,Knicks
2098,1610612761,1997,Raptors
2099,1610612742,1997,Mavericks
2106,1610612741,1997,Bulls
2118,1610612761,1997,Raptors
2119,1610612755,1997,76ers
2121,1610612750,1997,Timberwolves
2124,1610612747,1997,Lakers
2125,1610612759,1997,Spurs
2079,1610612757,1997,Trail Blazers
2128,1610612759,1997,Spurs
2136,1610612762,1997,Jazz
2138,1610612744,1997,Warriors
2139,1610612766,1997,Hornets
2140,1610612737,1997,Hawks
2143,1610612760,1997,Thunder
2145,1610612766,1997,Hornets
2148,1610612751,1997,Nets
2149,1610612748,1997,Heat
2150,1610612738,1997,Celtics
2151,1610612761,1997,Raptors
2154,1610612763,1997,Grizzlies
2135,1610612753,1997,Magic
1834,1610612758,1997,Kings
797,1610612749,1997,Bucks
1817,1610612740,1997,Pelicans
1299,1610612759,1997,Spurs
1301,1610612737,1997,Hawks
1304,1610612761,1997,Raptors
1310,1610612741,1997,Bulls
1312,1610612743,1997,Nuggets
1314,1610612752,1997,Knicks
1319,1610612757,1997,Trail Blazers
1331,1610612740,1997,Pelicans
1333,1610612746,1997,Clippers
1345,1610612750,1997,Timberwolves
1363,1610612739,1997,Cavaliers
1368,1610612761,1997,Raptors
1379,1610612765,1997,Pistons
1383,1610612761,1997,Raptors
1386,1610612761,1997,Raptors
1390,1610612742,1997,Mavericks
1391,1610612741,1997,Bulls
1397,1610612744,1997,Warriors
1398,1610612739,1997,Cavaliers
1404,1610612762,1997,Jazz
1408,1610612742,1997,Mavericks
1409,1610612760,1997,Thunder
1416,1610612744,1997,Warriors
1295,1610612764,1997,Wizards
1285,1610612754,1997,Pacers
1280,1610612756,1997,Suns
1276,1610612762,1997,Jazz
1100,1610612762,1997,Jazz
1105,1610612744,1997,Warriors
1110,1610612756,1997,Suns
1119,1610612741,1997,Bulls
1123,1610612757,1997,Trail Blazers
1124,1610612746,1997,Clippers
